3,996919e+002;0,000000e+000
4,001740e+002;2,918327e+000
4,006562e+002;3,104852e+000
4,011383e+002;3,273684e+000
4,016205e+002;3,420891e+000
4,021026e+002;3,548372e+000
4,025847e+002;3,659897e+000
4,030669e+002;3,757626e+000
4,035490e+002;3,840963e+000
4,040311e+002;3,908102e+000
4,045133e+002;3,958996e+000
4,049954e+002;3,997566e+000
4,054775e+002;4,031532e+000
4,059597e+002;4,069684e+000
4,064418e+002;4,118049e+000
4,069240e+002;4,177178e+000
4,074061e+002;4,242183e+000
4,078882e+002;4,305658e+000
4,083704e+002;4,361928e+000
4,088525e+002;4,410182e+000
4,093347e+002;4,454752e+000
4,098168e+002;4,502364e+000
4,102989e+002;4,557976e+000
4,107811e+002;4,621649e+000
4,112632e+002;4,688345e+000
4,117453e+002;4,750798e+000
4,122275e+002;4,803641e+000
4,127096e+002;4,846171e+000
4,131917e+002;4,881665e+000
4,136739e+002;4,913289e+000
4,141560e+002;4,938590e+000
4,146382e+002;4,946107e+000
4,151203e+002;4,916658e+000
4,156024e+002;4,829920e+000
4,160846e+002;4,674037e+000
4,165667e+002;4,454121e+000
4,170488e+002;4,195497e+000
4,175310e+002;3,939639e+000
4,180131e+002;3,733723e+000
4,184952e+002;3,617525e+000
4,189774e+002;3,612454e+000
4,194595e+002;3,716578e+000
4,199417e+002;3,906991e+000
4,204238e+002;4,147974e+000
4,209059e+002;4,401567e+000
4,213881e+002;4,636755e+000
4,218702e+002;4,834831e+000
4,223524e+002;4,990260e+000
4,228345e+002;5,108080e+000
4,233166e+002;5,199733e+000
4,237988e+002;5,278839e+000
4,242809e+002;5,357864e+000
4,247630e+002;5,445786e+000
4,252452e+002;5,546698e+000
4,257273e+002;5,659307e+000
4,262094e+002;5,777509e+000
4,266916e+002;5,892214e+000
4,271737e+002;5,994081e+000
4,276559e+002;6,076476e+000
4,281380e+002;6,137486e+000
4,286201e+002;6,180232e+000
4,291023e+002;6,211358e+000
4,295844e+002;6,238325e+000
4,300666e+002;6,266853e+000
4,305487e+002;6,299432e+000
4,310308e+002;6,335460e+000
4,315130e+002;6,372460e+000
4,319951e+002;6,407570e+000
4,324772e+002;6,438489e+000
4,329594e+002;6,463350e+000
4,334415e+002;6,480721e+000
4,339236e+002;6,489670e+000
4,344058e+002;6,490718e+000
4,348879e+002;6,487180e+000
4,353701e+002;6,485948e+000
4,358522e+002;6,496662e+000
4,363343e+002;6,528889e+000
4,368165e+002;6,588118e+000
4,372986e+002;6,672269e+000
4,377808e+002;6,770591e+000
4,382629e+002;6,865905e+000
4,387450e+002;6,939742e+000
4,392272e+002;6,978426e+000
4,397093e+002;6,977665e+000
4,401914e+002;6,943753e+000
4,406736e+002;6,891057e+000
4,411557e+002;6,836991e+000
4,416378e+002;6,796762e+000
4,421200e+002;6,779853e+000
4,426021e+002;6,789254e+000
4,430843e+002;6,823016e+000
4,435664e+002;6,876624e+000
4,440485e+002;6,944943e+000
4,445307e+002;7,023000e+000
4,450128e+002;7,105919e+000
4,454949e+002;7,188951e+000
4,459771e+002;7,268196e+000
4,464592e+002;7,341891e+000
4,469413e+002;7,411336e+000
4,474235e+002;7,480395e+000
4,479056e+002;7,553168e+000
4,483878e+002;7,630720e+000
4,488699e+002;7,708613e+000
4,493521e+002;7,777031e+000
4,498342e+002;7,824193e+000
4,503163e+002;7,841953e+000
4,507985e+002;7,830917e+000
4,512806e+002;7,802269e+000
4,517627e+002;7,774601e+000
4,522449e+002;7,766473e+000
4,527270e+002;7,787662e+000
4,532091e+002;7,833152e+000
4,536913e+002;7,882966e+000
4,541734e+002;7,908672e+000
4,546555e+002;7,884272e+000
4,551377e+002;7,797202e+000
4,556198e+002;7,654946e+000
4,561020e+002;7,484485e+000
4,565841e+002;7,324770e+000
4,570662e+002;7,215122e+000
4,575484e+002;7,183878e+000
4,580305e+002;7,241182e+000
4,585127e+002;7,377878e+000
4,589948e+002;7,570086e+000
4,594769e+002;7,787152e+000
4,599591e+002;7,999960e+000
4,604412e+002;8,187192e+000
4,609233e+002;8,338281e+000
4,614055e+002;8,453056e+000
4,618876e+002;8,538991e+000
4,623698e+002;8,607133e+000
4,628519e+002;8,667880e+000
4,633340e+002;8,727721e+000
4,638162e+002;8,786915e+000
4,642983e+002;8,840405e+000
4,647804e+002;8,880243e+000
4,652626e+002;8,899651e+000
4,657447e+002;8,896968e+000
4,662269e+002;8,877717e+000
4,667090e+002;8,853426e+000
4,671911e+002;8,837280e+000
4,676733e+002;8,838161e+000
4,681554e+002;8,855690e+000
4,686375e+002;8,878958e+000
4,691197e+002;8,889990e+000
4,696018e+002;8,871118e+000
4,700840e+002;8,813369e+000
4,705661e+002;8,722209e+000
4,710482e+002;8,617947e+000
4,715304e+002;8,530273e+000
4,720125e+002;8,488874e+000
4,724946e+002;8,513808e+000
4,729768e+002;8,609324e+000
4,734589e+002;8,763360e+000
4,739410e+002;8,952469e+000
4,744232e+002;9,149770e+000
4,749053e+002;9,332769e+000
4,753875e+002;9,488205e+000
4,758696e+002;9,612849e+000
4,763517e+002;9,711007e+000
4,768339e+002;9,790494e+000
4,773160e+002;9,859030e+000
4,777982e+002;9,922156e+000
4,782803e+002;9,982719e+000
4,787624e+002;1,004119e+001
4,792446e+002;1,009614e+001
4,797267e+002;1,014458e+001
4,802088e+002;1,018236e+001
4,806910e+002;1,020510e+001
4,811731e+002;1,020983e+001
4,816552e+002;1,019687e+001
4,821374e+002;1,017100e+001
4,826195e+002;1,014125e+001
4,831017e+002;1,011900e+001
4,835838e+002;1,011494e+001
4,840659e+002;1,013622e+001
4,845481e+002;1,018469e+001
4,850302e+002;1,025705e+001
4,855123e+002;1,034651e+001
4,859945e+002;1,044494e+001
4,864766e+002;1,054467e+001
4,869587e+002;1,063915e+001
4,874409e+002;1,072278e+001
4,879230e+002;1,079058e+001
4,884052e+002;1,083835e+001
4,888873e+002;1,086364e+001
4,893694e+002;1,086717e+001
4,898516e+002;1,085370e+001
4,903337e+002;1,083180e+001
4,908159e+002;1,081215e+001
4,912980e+002;1,080493e+001
4,917801e+002;1,081723e+001
4,922623e+002;1,085153e+001
4,927444e+002;1,090565e+001
4,932265e+002;1,097398e+001
4,937087e+002;1,104938e+001
4,941908e+002;1,112512e+001
4,946729e+002;1,119555e+001
4,951551e+002;1,125719e+001
4,956372e+002;1,130865e+001
4,961194e+002;1,135028e+001
4,966015e+002;1,138359e+001
4,970836e+002;1,141011e+001
4,975658e+002;1,142987e+001
4,980479e+002;1,144008e+001
4,985301e+002;1,143485e+001
4,990122e+002;1,140653e+001
4,994943e+002;1,134900e+001
4,999765e+002;1,126175e+001
5,004586e+002;1,115300e+001
5,009407e+002;1,104005e+001
5,014229e+002;1,094578e+001
5,019050e+002;1,089195e+001
5,023871e+002;1,089169e+001
5,028693e+002;1,094410e+001
5,033514e+002;1,103374e+001
5,038336e+002;1,113540e+001
5,043157e+002;1,122269e+001
5,047979e+002;1,127706e+001
5,052800e+002;1,129357e+001
5,057621e+002;1,128118e+001
5,062443e+002;1,125773e+001
5,067264e+002;1,124196e+001
5,072085e+002;1,124619e+001
5,076907e+002;1,127251e+001
5,081728e+002;1,131376e+001
5,086549e+002;1,135820e+001
5,091371e+002;1,139523e+001
5,096192e+002;1,141941e+001
5,101013e+002;1,143138e+001
5,105835e+002;1,143563e+001
5,110656e+002;1,143685e+001
5,115478e+002;1,143684e+001
5,120299e+002;1,143335e+001
5,125120e+002;1,142106e+001
5,129941e+002;1,139379e+001
5,134763e+002;1,134669e+001
5,139584e+002;1,127748e+001
5,144406e+002;1,118664e+001
5,149227e+002;1,107720e+001
5,154048e+002;1,095442e+001
5,158870e+002;1,082586e+001
5,163691e+002;1,070123e+001
5,168513e+002;1,059158e+001
5,173334e+002;1,050734e+001
5,178156e+002;1,045572e+001
5,182977e+002;1,043843e+001
5,187798e+002;1,045084e+001
5,192620e+002;1,048303e+001
5,197441e+002;1,052253e+001
5,202263e+002;1,055736e+001
5,207084e+002;1,057787e+001
5,211905e+002;1,057697e+001
5,216727e+002;1,054876e+001
5,221548e+002;1,048703e+001
5,226369e+002;1,038509e+001
5,231191e+002;1,023753e+001
5,236012e+002;1,004350e+001
5,240833e+002;9,809540e+000
